date,year,month,month_name,weekday,hour
2024-10-11,2024,10,October,Friday,21
2024-11-14,2024,11,November,Thursday,12
2024-12-01,2024,12,December,Sunday,8
2024-07-08,2024,7,July,Monday,4
2024-10-18,2024,10,October,Friday,6
2024-11-25,2024,11,November,Monday,17
2024-07-09,2024,7,July,Tuesday,6
2024-10-21,2024,10,October,Monday,23
2024-02-27,2024,2,February,Tuesday,6
2024-12-19,2024,12,December,Thursday,12
2024-06-26,2024,6,June,Wednesday,1
2024-06-30,2024,6,June,Sunday,10
2024-06-09,2024,6,June,Sunday,20
2024-02-01,2024,2,February,Thursday,5
2024-11-24,2024,11,November,Sunday,13
2024-01-24,2024,1,January,Wednesday,5
2024-07-07,2024,7,July,Sunday,17
2024-03-26,2024,3,March,Tuesday,23
2024-03-23,2024,3,March,Saturday,10
2024-06-28,2024,6,June,Friday,18
2024-01-11,2024,1,January,Thursday,22
2024-06-17,2024,6,June,Monday,10
2024-11-01,2024,11,November,Friday,8
2024-11-11,2024,11,November,Monday,0
2024-12-16,2024,12,December,Monday,19
2024-01-14,2024,1,January,Sunday,5
2024-02-17,2024,2,February,Saturday,5
2024-07-20,2024,7,July,Saturday,12
2024-09-12,2024,9,September,Thursday,5
2024-02-07,2024,2,February,Wednesday,18
2024-09-16,2024,9,September,Monday,20
2024-03-28,2024,3,March,Thursday,8
2024-05-09,2024,5,May,Thursday,20
2024-11-17,2024,11,November,Sunday,18
2024-05-25,2024,5,May,Saturday,10
2024-07-16,2024,7,July,Tuesday,3
2024-06-09,2024,6,June,Sunday,18
2024-12-15,2024,12,December,Sunday,6
2024-06-23,2024,6,June,Sunday,7
2024-01-22,2024,1,January,Monday,8
2024-04-20,2024,4,April,Saturday,5
2024-12-10,2024,12,December,Tuesday,6
2024-03-19,2024,3,March,Tuesday,17
2024-10-28,2024,10,October,Monday,8
2024-08-16,2024,8,August,Friday,1
2024-06-03,2024,6,June,Monday,15
2024-12-19,2024,12,December,Thursday,2
2024-11-28,2024,11,November,Thursday,15
2024-11-01,2024,11,November,Friday,5
2024-04-30,2024,4,April,Tuesday,17
2024-02-28,2024,2,February,Wednesday,18
2024-04-08,2024,4,April,Monday,1
2024-04-22,2024,4,April,Monday,1
2024-11-04,2024,11,November,Monday,2
2024-07-03,2024,7,July,Wednesday,18
2024-04-04,2024,4,April,Thursday,4
2024-01-13,2024,1,January,Saturday,20
2024-01-29,2024,1,January,Monday,0
2024-12-12,2024,12,December,Thursday,2
2024-07-25,2024,7,July,Thursday,18
2024-05-31,2024,5,May,Friday,2
2024-05-20,2024,5,May,Monday,16
2024-03-06,2024,3,March,Wednesday,13
2024-12-07,2024,12,December,Saturday,12
2024-10-28,2024,10,October,Monday,23
2024-01-27,2024,1,January,Saturday,19
2024-09-18,2024,9,September,Wednesday,23
2024-11-04,2024,11,November,Monday,4
2024-06-27,2024,6,June,Thursday,3
2024-12-16,2024,12,December,Monday,1
2024-04-30,2024,4,April,Tuesday,14
2024-07-28,2024,7,July,Sunday,15
2024-10-13,2024,10,October,Sunday,22
2024-06-11,2024,6,June,Tuesday,6
2024-08-06,2024,8,August,Tuesday,1
2024-06-16,2024,6,June,Sunday,3
2024-12-20,2024,12,December,Friday,6
2024-01-03,2024,1,January,Wednesday,12
2024-05-13,2024,5,May,Monday,23
2024-02-15,2024,2,February,Thursday,13
2024-02-24,2024,2,February,Saturday,11
2024-02-02,2024,2,February,Friday,9
2024-02-06,2024,2,February,Tuesday,11
2024-10-27,2024,10,October,Sunday,20
2024-07-23,2024,7,July,Tuesday,23
2024-12-12,2024,12,December,Thursday,15
2024-07-25,2024,7,July,Thursday,19
2024-01-29,2024,1,January,Monday,19
2024-09-03,2024,9,September,Tuesday,13
2024-02-26,2024,2,February,Monday,6
2024-08-10,2024,8,August,Saturday,17
2024-02-04,2024,2,February,Sunday,17
2024-09-01,2024,9,September,Sunday,1
2024-03-05,2024,3,March,Tuesday,16
2024-01-20,2024,1,January,Saturday,8
2024-06-03,2024,6,June,Monday,7
2024-06-14,2024,6,June,Friday,1
2024-05-05,2024,5,May,Sunday,10
2024-01-31,2024,1,January,Wednesday,3
2024-06-03,2024,6,June,Monday,12
2024-09-14,2024,9,September,Saturday,20
2024-11-20,2024,11,November,Wednesday,7
2024-08-07,2024,8,August,Wednesday,8
2024-12-09,2024,12,December,Monday,15
2024-10-01,2024,10,October,Tuesday,8
2024-09-10,2024,9,September,Tuesday,1
2024-05-04,2024,5,May,Saturday,20
2024-10-14,2024,10,October,Monday,13
2024-04-25,2024,4,April,Thursday,4
2024-03-05,2024,3,March,Tuesday,18
2024-08-22,2024,8,August,Thursday,22
2024-09-11,2024,9,September,Wednesday,21
2024-04-24,2024,4,April,Wednesday,14
2024-05-04,2024,5,May,Saturday,16
2024-04-18,2024,4,April,Thursday,17
2024-08-26,2024,8,August,Monday,14
2024-04-23,2024,4,April,Tuesday,7
2024-10-23,2024,10,October,Wednesday,22
2024-09-27,2024,9,September,Friday,10
2024-09-07,2024,9,September,Saturday,1
2024-08-17,2024,8,August,Saturday,8
2024-05-19,2024,5,May,Sunday,18
2024-06-05,2024,6,June,Wednesday,20
2024-07-11,2024,7,July,Thursday,20
2024-05-25,2024,5,May,Saturday,4
2024-10-30,2024,10,October,Wednesday,0
2024-10-17,2024,10,October,Thursday,22
2024-08-07,2024,8,August,Wednesday,22
2024-02-03,2024,2,February,Saturday,22
2024-05-12,2024,5,May,Sunday,10
2024-07-25,2024,7,July,Thursday,8
2024-01-13,2024,1,January,Saturday,2
2024-06-01,2024,6,June,Saturday,15
2024-04-20,2024,4,April,Saturday,15
2024-10-11,2024,10,October,Friday,22
2024-03-23,2024,3,March,Saturday,23
2024-03-04,2024,3,March,Monday,15
2024-01-02,2024,1,January,Tuesday,17
2024-01-14,2024,1,January,Sunday,8
2024-10-22,2024,10,October,Tuesday,4
2024-04-19,2024,4,April,Friday,5
2024-04-15,2024,4,April,Monday,20
2024-11-30,2024,11,November,Saturday,18
2024-09-17,2024,9,September,Tuesday,21
2024-04-03,2024,4,April,Wednesday,14
2024-08-12,2024,8,August,Monday,11
2024-09-01,2024,9,September,Sunday,22
2024-10-01,2024,10,October,Tuesday,9
2024-01-15,2024,1,January,Monday,7
2024-12-07,2024,12,December,Saturday,10
2024-01-08,2024,1,January,Monday,10
2024-10-31,2024,10,October,Thursday,13
2024-08-17,2024,8,August,Saturday,12
2024-04-30,2024,4,April,Tuesday,16
2024-05-20,2024,5,May,Monday,8
2024-05-27,2024,5,May,Monday,22
2024-05-27,2024,5,May,Monday,6
2024-05-24,2024,5,May,Friday,21
2024-03-16,2024,3,March,Saturday,16
2024-05-19,2024,5,May,Sunday,2
2024-09-05,2024,9,September,Thursday,2
2024-09-27,2024,9,September,Friday,4
2024-07-27,2024,7,July,Saturday,3
2024-07-31,2024,7,July,Wednesday,10
2024-02-12,2024,2,February,Monday,22
2024-05-11,2024,5,May,Saturday,15
2024-05-26,2024,5,May,Sunday,1
2024-01-06,2024,1,January,Saturday,19
2024-09-27,2024,9,September,Friday,12
2024-01-01,2024,1,January,Monday,13
2024-11-20,2024,11,November,Wednesday,14
2024-08-05,2024,8,August,Monday,20
2024-06-06,2024,6,June,Thursday,23
2024-03-05,2024,3,March,Tuesday,7
2024-11-12,2024,11,November,Tuesday,19
2024-04-02,2024,4,April,Tuesday,21
2024-01-18,2024,1,January,Thursday,13
2024-04-08,2024,4,April,Monday,18
2024-08-07,2024,8,August,Wednesday,3
2024-05-24,2024,5,May,Friday,8
2024-10-23,2024,10,October,Wednesday,11
2024-10-16,2024,10,October,Wednesday,22
2024-08-01,2024,8,August,Thursday,18
2024-09-19,2024,9,September,Thursday,1
2024-12-28,2024,12,December,Saturday,15
2024-09-22,2024,9,September,Sunday,1
2024-07-26,2024,7,July,Friday,19
2024-09-15,2024,9,September,Sunday,7
2024-09-08,2024,9,September,Sunday,20
2024-08-25,2024,8,August,Sunday,22
2024-01-30,2024,1,January,Tuesday,23
2024-07-27,2024,7,July,Saturday,22
2024-02-22,2024,2,February,Thursday,19
2024-01-21,2024,1,January,Sunday,4
2024-02-20,2024,2,February,Tuesday,15
2024-02-29,2024,2,February,Thursday,1
2024-03-15,2024,3,March,Friday,14
2024-09-10,2024,9,September,Tuesday,16
2024-09-01,2024,9,September,Sunday,4
2024-11-04,2024,11,November,Monday,19
2024-03-31,2024,3,March,Sunday,5
2024-12-06,2024,12,December,Friday,11
2024-06-11,2024,6,June,Tuesday,8
2024-12-26,2024,12,December,Thursday,17
2024-03-17,2024,3,March,Sunday,0
2024-01-29,2024,1,January,Monday,16
2024-10-15,2024,10,October,Tuesday,8
2024-09-12,2024,9,September,Thursday,14
2024-10-07,2024,10,October,Monday,7
2024-07-27,2024,7,July,Saturday,8
2024-06-23,2024,6,June,Sunday,12
2024-11-19,2024,11,November,Tuesday,1
2024-11-28,2024,11,November,Thursday,7
2024-01-11,2024,1,January,Thursday,7
2024-01-09,2024,1,January,Tuesday,3
2024-12-17,2024,12,December,Tuesday,21
2024-07-06,2024,7,July,Saturday,4
2024-02-10,2024,2,February,Saturday,19
2024-02-05,2024,2,February,Monday,1
2024-07-09,2024,7,July,Tuesday,15
2024-02-07,2024,2,February,Wednesday,11
2024-05-03,2024,5,May,Friday,0
2024-10-09,2024,10,October,Wednesday,9
2024-09-01,2024,9,September,Sunday,21
2024-04-19,2024,4,April,Friday,4
2024-09-10,2024,9,September,Tuesday,14
2024-01-02,2024,1,January,Tuesday,12
2024-02-04,2024,2,February,Sunday,16
2024-05-21,2024,5,May,Tuesday,11
2024-11-07,2024,11,November,Thursday,6
2024-09-30,2024,9,September,Monday,5
2024-10-30,2024,10,October,Wednesday,18
2024-04-03,2024,4,April,Wednesday,2
2024-08-06,2024,8,August,Tuesday,17
2024-08-11,2024,8,August,Sunday,19
2024-02-11,2024,2,February,Sunday,5
2024-12-07,2024,12,December,Saturday,4
2024-11-09,2024,11,November,Saturday,23
2024-08-22,2024,8,August,Thursday,19
2024-07-23,2024,7,July,Tuesday,16
2024-08-16,2024,8,August,Friday,19
2024-06-04,2024,6,June,Tuesday,10
2024-06-24,2024,6,June,Monday,2
2024-09-29,2024,9,September,Sunday,13
2024-08-26,2024,8,August,Monday,23
2024-01-07,2024,1,January,Sunday,18
2024-11-18,2024,11,November,Monday,8
2024-05-19,2024,5,May,Sunday,10
2024-05-06,2024,5,May,Monday,14
2024-08-04,2024,8,August,Sunday,19
2024-11-26,2024,11,November,Tuesday,22
2024-02-18,2024,2,February,Sunday,11
2024-01-04,2024,1,January,Thursday,23
2024-07-28,2024,7,July,Sunday,10
2024-06-16,2024,6,June,Sunday,18
2024-04-05,2024,4,April,Friday,6
2024-08-27,2024,8,August,Tuesday,22
2024-10-11,2024,10,October,Friday,4
2024-05-30,2024,5,May,Thursday,0
2024-12-08,2024,12,December,Sunday,8
2024-06-24,2024,6,June,Monday,20
2024-02-02,2024,2,February,Friday,3
2024-06-22,2024,6,June,Saturday,20
2024-10-30,2024,10,October,Wednesday,2
2024-08-23,2024,8,August,Friday,21
2024-09-01,2024,9,September,Sunday,18
2024-11-20,2024,11,November,Wednesday,9
2024-12-30,2024,12,December,Monday,22
2024-08-14,2024,8,August,Wednesday,16
2024-12-14,2024,12,December,Saturday,22
2024-06-30,2024,6,June,Sunday,9
2024-12-24,2024,12,December,Tuesday,11
2024-08-14,2024,8,August,Wednesday,21
2024-03-07,2024,3,March,Thursday,5
2024-08-25,2024,8,August,Sunday,9
2024-03-08,2024,3,March,Friday,21
2024-11-22,2024,11,November,Friday,10
2024-12-21,2024,12,December,Saturday,2
2024-07-31,2024,7,July,Wednesday,20
2024-08-26,2024,8,August,Monday,15
2024-06-23,2024,6,June,Sunday,13
2024-06-21,2024,6,June,Friday,7
2024-11-13,2024,11,November,Wednesday,17
2024-06-17,2024,6,June,Monday,5
2024-02-10,2024,2,February,Saturday,13
2024-09-05,2024,9,September,Thursday,3
2024-03-16,2024,3,March,Saturday,19
2024-02-09,2024,2,February,Friday,8
2024-12-22,2024,12,December,Sunday,6
2024-08-01,2024,8,August,Thursday,7
2024-12-22,2024,12,December,Sunday,14
2024-08-09,2024,8,August,Friday,13
2024-11-10,2024,11,November,Sunday,1
2024-01-24,2024,1,January,Wednesday,4
2024-01-15,2024,1,January,Monday,9
2024-09-24,2024,9,September,Tuesday,11
2024-05-06,2024,5,May,Monday,4
2024-08-05,2024,8,August,Monday,9
2024-05-10,2024,5,May,Friday,8
2024-04-17,2024,4,April,Wednesday,11
2024-06-15,2024,6,June,Saturday,7
2024-09-18,2024,9,September,Wednesday,2
2024-01-08,2024,1,January,Monday,2
2024-10-24,2024,10,October,Thursday,5
2024-01-27,2024,1,January,Saturday,17
2024-11-30,2024,11,November,Saturday,22
2024-03-29,2024,3,March,Friday,5
2024-09-16,2024,9,September,Monday,15
2024-03-10,2024,3,March,Sunday,15
2024-08-05,2024,8,August,Monday,21
2024-09-22,2024,9,September,Sunday,2
2024-02-26,2024,2,February,Monday,3
2024-03-01,2024,3,March,Friday,10
2024-12-12,2024,12,December,Thursday,17
2024-05-15,2024,5,May,Wednesday,18
2024-07-17,2024,7,July,Wednesday,17
2024-08-30,2024,8,August,Friday,14
2024-07-12,2024,7,July,Friday,4
2024-06-06,2024,6,June,Thursday,13
2024-09-29,2024,9,September,Sunday,8
2024-11-18,2024,11,November,Monday,13
2024-09-22,2024,9,September,Sunday,22
2024-12-26,2024,12,December,Thursday,3
2024-05-06,2024,5,May,Monday,17
2024-10-14,2024,10,October,Monday,4
2024-05-11,2024,5,May,Saturday,1
2024-05-21,2024,5,May,Tuesday,3
2024-05-03,2024,5,May,Friday,18
2024-10-16,2024,10,October,Wednesday,12
2024-04-22,2024,4,April,Monday,22
2024-05-02,2024,5,May,Thursday,0
2024-11-21,2024,11,November,Thursday,7
2024-11-12,2024,11,November,Tuesday,6
2024-11-16,2024,11,November,Saturday,9
2024-08-26,2024,8,August,Monday,11
2024-01-11,2024,1,January,Thursday,13
2024-04-01,2024,4,April,Monday,19
2024-10-24,2024,10,October,Thursday,8
2024-08-27,2024,8,August,Tuesday,23
2024-08-03,2024,8,August,Saturday,8
2024-11-06,2024,11,November,Wednesday,8
2024-12-22,2024,12,December,Sunday,1
2024-10-20,2024,10,October,Sunday,3
2024-02-16,2024,2,February,Friday,16
2024-08-26,2024,8,August,Monday,22
2024-12-31,2024,12,December,Tuesday,18
2024-07-13,2024,7,July,Saturday,8
2024-05-15,2024,5,May,Wednesday,22
2024-01-12,2024,1,January,Friday,9
2024-04-29,2024,4,April,Monday,12
2024-11-23,2024,11,November,Saturday,15
2024-01-29,2024,1,January,Monday,9
2024-10-01,2024,10,October,Tuesday,21
2024-09-24,2024,9,September,Tuesday,5
2024-10-04,2024,10,October,Friday,22
2024-07-15,2024,7,July,Monday,16
2024-08-19,2024,8,August,Monday,21
2024-06-10,2024,6,June,Monday,10
2024-10-14,2024,10,October,Monday,15
2024-08-16,2024,8,August,Friday,18
2024-01-20,2024,1,January,Saturday,14
2024-01-08,2024,1,January,Monday,18
2024-05-25,2024,5,May,Saturday,6
2024-09-30,2024,9,September,Monday,16
2024-07-01,2024,7,July,Monday,1
2024-10-26,2024,10,October,Saturday,8
2024-09-29,2024,9,September,Sunday,5
2024-11-11,2024,11,November,Monday,7
2024-07-09,2024,7,July,Tuesday,19
2024-05-09,2024,5,May,Thursday,8
2024-03-15,2024,3,March,Friday,12
2024-09-10,2024,9,September,Tuesday,18
2024-06-17,2024,6,June,Monday,9
2024-06-17,2024,6,June,Monday,19
2024-06-21,2024,6,June,Friday,12
2024-11-14,2024,11,November,Thursday,15
2024-05-30,2024,5,May,Thursday,13
2024-02-13,2024,2,February,Tuesday,17
2024-04-09,2024,4,April,Tuesday,21
2024-08-23,2024,8,August,Friday,22
2024-07-19,2024,7,July,Friday,16
2024-04-04,2024,4,April,Thursday,16
2024-11-21,2024,11,November,Thursday,13
2024-05-18,2024,5,May,Saturday,11
2024-09-23,2024,9,September,Monday,7
2024-02-11,2024,2,February,Sunday,7
2024-09-07,2024,9,September,Saturday,8
2024-02-20,2024,2,February,Tuesday,1
2024-03-11,2024,3,March,Monday,16
2024-08-04,2024,8,August,Sunday,9
2024-08-13,2024,8,August,Tuesday,22
2024-11-09,2024,11,November,Saturday,2
2024-06-22,2024,6,June,Saturday,13
2024-07-05,2024,7,July,Friday,9
2024-07-06,2024,7,July,Saturday,5
2024-08-28,2024,8,August,Wednesday,1
2024-03-30,2024,3,March,Saturday,8
2024-11-01,2024,11,November,Friday,7
2024-10-25,2024,10,October,Friday,1
2024-10-26,2024,10,October,Saturday,23
2024-08-07,2024,8,August,Wednesday,18
2024-04-13,2024,4,April,Saturday,9
2024-08-20,2024,8,August,Tuesday,11
2024-05-12,2024,5,May,Sunday,5
2024-03-03,2024,3,March,Sunday,13
2024-05-16,2024,5,May,Thursday,17
2024-12-04,2024,12,December,Wednesday,22
2024-03-03,2024,3,March,Sunday,6
2024-01-28,2024,1,January,Sunday,17
2024-10-05,2024,10,October,Saturday,18
2024-08-08,2024,8,August,Thursday,8
2024-12-04,2024,12,December,Wednesday,14
2024-10-01,2024,10,October,Tuesday,5
2024-04-21,2024,4,April,Sunday,5
2024-02-22,2024,2,February,Thursday,23
2024-04-26,2024,4,April,Friday,18
2024-02-26,2024,2,February,Monday,0
2024-09-09,2024,9,September,Monday,18
2024-01-13,2024,1,January,Saturday,0
2024-08-09,2024,8,August,Friday,20
2024-10-02,2024,10,October,Wednesday,8
2024-12-01,2024,12,December,Sunday,21
2024-11-13,2024,11,November,Wednesday,19
2024-02-11,2024,2,February,Sunday,6
2024-06-24,2024,6,June,Monday,18
2024-09-10,2024,9,September,Tuesday,13
2024-10-27,2024,10,October,Sunday,18
2024-11-04,2024,11,November,Monday,3
2024-02-06,2024,2,February,Tuesday,17
2024-05-04,2024,5,May,Saturday,18
2024-06-21,2024,6,June,Friday,11
2024-08-13,2024,8,August,Tuesday,21
2024-06-12,2024,6,June,Wednesday,22
2024-08-17,2024,8,August,Saturday,16
2024-09-08,2024,9,September,Sunday,0
2024-03-12,2024,3,March,Tuesday,19
2024-03-31,2024,3,March,Sunday,22
2024-08-05,2024,8,August,Monday,0
2024-12-03,2024,12,December,Tuesday,8
2024-06-15,2024,6,June,Saturday,9
2024-05-05,2024,5,May,Sunday,6
2024-06-09,2024,6,June,Sunday,0
2024-12-06,2024,12,December,Friday,15
2024-08-21,2024,8,August,Wednesday,20
2024-03-11,2024,3,March,Monday,20
2024-03-16,2024,3,March,Saturday,10
2024-08-13,2024,8,August,Tuesday,11
2024-11-26,2024,11,November,Tuesday,7
2024-10-07,2024,10,October,Monday,8
2024-09-27,2024,9,September,Friday,20
2024-10-18,2024,10,October,Friday,20
2024-06-16,2024,6,June,Sunday,14
2024-08-16,2024,8,August,Friday,13
2024-06-15,2024,6,June,Saturday,5
2024-04-06,2024,4,April,Saturday,18
2024-05-01,2024,5,May,Wednesday,11
2024-01-25,2024,1,January,Thursday,19
2024-03-02,2024,3,March,Saturday,3
2024-11-29,2024,11,November,Friday,0
2024-09-18,2024,9,September,Wednesday,9
2024-10-08,2024,10,October,Tuesday,4
2024-07-18,2024,7,July,Thursday,7
2024-11-09,2024,11,November,Saturday,0
2024-05-01,2024,5,May,Wednesday,16
2024-10-04,2024,10,October,Friday,4
2024-09-27,2024,9,September,Friday,21
2024-04-26,2024,4,April,Friday,19
2024-10-08,2024,10,October,Tuesday,15
2024-03-20,2024,3,March,Wednesday,2
2024-05-01,2024,5,May,Wednesday,15
2024-11-18,2024,11,November,Monday,21
2024-05-27,2024,5,May,Monday,13
2024-05-11,2024,5,May,Saturday,7
2024-07-27,2024,7,July,Saturday,9
2024-01-25,2024,1,January,Thursday,7
2024-04-02,2024,4,April,Tuesday,17
2024-11-14,2024,11,November,Thursday,16
2024-07-09,2024,7,July,Tuesday,21
2024-07-18,2024,7,July,Thursday,19
2024-06-29,2024,6,June,Saturday,8
2024-12-25,2024,12,December,Wednesday,5
2024-06-09,2024,6,June,Sunday,7
2024-05-09,2024,5,May,Thursday,6
2024-10-14,2024,10,October,Monday,12
2024-02-02,2024,2,February,Friday,2
2024-12-10,2024,12,December,Tuesday,12
2024-12-11,2024,12,December,Wednesday,15
2024-01-01,2024,1,January,Monday,17
2024-02-22,2024,2,February,Thursday,11
2024-08-23,2024,8,August,Friday,11
2024-06-07,2024,6,June,Friday,9
2024-05-16,2024,5,May,Thursday,19
2024-07-18,2024,7,July,Thursday,13
2024-01-23,2024,1,January,Tuesday,20
2024-04-08,2024,4,April,Monday,13
2024-01-10,2024,1,January,Wednesday,6
2024-08-22,2024,8,August,Thursday,15
2024-09-08,2024,9,September,Sunday,14
2024-09-01,2024,9,September,Sunday,11
2024-09-15,2024,9,September,Sunday,6
2024-12-28,2024,12,December,Saturday,8
2024-07-17,2024,7,July,Wednesday,18
2024-08-01,2024,8,August,Thursday,9
2024-07-12,2024,7,July,Friday,9
2024-08-28,2024,8,August,Wednesday,12
2024-03-30,2024,3,March,Saturday,2
2024-06-27,2024,6,June,Thursday,0
2024-07-29,2024,7,July,Monday,17
2024-01-03,2024,1,January,Wednesday,1
2024-07-08,2024,7,July,Monday,19
2024-07-01,2024,7,July,Monday,9
2024-02-23,2024,2,February,Friday,2
2024-07-31,2024,7,July,Wednesday,14
2024-12-31,2024,12,December,Tuesday,4
2024-06-18,2024,6,June,Tuesday,11
2024-02-23,2024,2,February,Friday,10
2024-09-11,2024,9,September,Wednesday,23
2024-05-05,2024,5,May,Sunday,2
2024-02-16,2024,2,February,Friday,20
2024-03-28,2024,3,March,Thursday,0
2024-02-29,2024,2,February,Thursday,10
2024-05-05,2024,5,May,Sunday,7
2024-02-25,2024,2,February,Sunday,0
2024-06-30,2024,6,June,Sunday,12
2024-06-24,2024,6,June,Monday,10
2024-04-12,2024,4,April,Friday,6
2024-12-08,2024,12,December,Sunday,5
2024-03-24,2024,3,March,Sunday,14
2024-01-11,2024,1,January,Thursday,4
2024-05-06,2024,5,May,Monday,19
2024-05-22,2024,5,May,Wednesday,16
2024-03-31,2024,3,March,Sunday,12
2024-01-30,2024,1,January,Tuesday,19
2024-11-05,2024,11,November,Tuesday,23
2024-05-14,2024,5,May,Tuesday,19
2024-12-26,2024,12,December,Thursday,10
2024-04-17,2024,4,April,Wednesday,12
2024-12-01,2024,12,December,Sunday,14
2024-09-07,2024,9,September,Saturday,14
2024-11-07,2024,11,November,Thursday,7
2024-06-10,2024,6,June,Monday,23
2024-02-07,2024,2,February,Wednesday,3
2024-04-07,2024,4,April,Sunday,14
2024-06-25,2024,6,June,Tuesday,6
2024-03-17,2024,3,March,Sunday,1
2024-01-02,2024,1,January,Tuesday,0
2024-08-07,2024,8,August,Wednesday,6
2024-03-25,2024,3,March,Monday,19
2024-11-13,2024,11,November,Wednesday,1
2024-11-27,2024,11,November,Wednesday,0
2024-02-12,2024,2,February,Monday,6
2024-02-17,2024,2,February,Saturday,2
2024-10-13,2024,10,October,Sunday,7
2024-02-18,2024,2,February,Sunday,1
2024-06-22,2024,6,June,Saturday,17
2024-12-09,2024,12,December,Monday,20
2024-02-23,2024,2,February,Friday,3
2024-07-19,2024,7,July,Friday,2
2024-02-01,2024,2,February,Thursday,19
2024-11-30,2024,11,November,Saturday,1
2024-11-12,2024,11,November,Tuesday,10
2024-06-26,2024,6,June,Wednesday,5
2024-11-17,2024,11,November,Sunday,5
2024-11-25,2024,11,November,Monday,5
2024-09-23,2024,9,September,Monday,9
2024-02-09,2024,2,February,Friday,0
2024-08-01,2024,8,August,Thursday,6
2024-06-08,2024,6,June,Saturday,16
2024-11-08,2024,11,November,Friday,6
2024-01-20,2024,1,January,Saturday,5
2024-04-18,2024,4,April,Thursday,9
2024-12-06,2024,12,December,Friday,23
2024-10-01,2024,10,October,Tuesday,6
2024-11-18,2024,11,November,Monday,16
2024-08-01,2024,8,August,Thursday,21
2024-03-19,2024,3,March,Tuesday,7
2024-08-27,2024,8,August,Tuesday,8
2024-11-05,2024,11,November,Tuesday,1
2024-11-11,2024,11,November,Monday,15
2024-06-30,2024,6,June,Sunday,1
2024-01-18,2024,1,January,Thursday,14
